#Energy data:
#X,Y,Z,Energy
22.8894,-16.8022,219.279,0.0307858
23.0038,-16.7735,219.137,0.0351086
23.0744,-16.7821,219.032,0.00822853
23.0884,-16.7883,219,3.95143e-32
23.0993,-16.7945,218.973,0.00808231
23.1172,-16.8097,218.92,0.00989492
23.1282,-16.8312,218.87,0.0089341
23.1354,-16.8742,218.812,0.0154911
23.1379,-16.9468,218.735,0.0222835
23.1338,-17.0792,218.678,0.0341965
23.0498,-17.2022,218.693,0.0514099
22.9057,-17.2777,218.725,0.204016
0.00332563,-0.0375309,195.557,0.118675
0.00665124,-0.0750619,196,2.87622e-32
-0.0234269,-0.1835,196.5,0.192212
-0.0535049,-0.291938,197,2.93712e-32
0.049372,-0.41556,197.5,0.197646
0.152249,-0.539181,198,2.94613e-32
0.311024,-0.605839,198.5,0.199684
0.469799,-0.672496,199,2.87572e-32
0.60573,-0.665946,199.5,0.13993
0.741661,-0.659396,200,2.97495e-32
0.93817,-0.640926,200.5,0.155004
1.13468,-0.622456,201,3.18512e-32
1.42244,-0.643947,201.5,0.181849
1.7102,-0.665438,202,2.7765e-32
1.75653,-0.719622,202.5,0.491415
1.80285,-0.773806,203,3.0459e-32
1.9512,-0.976175,203.5,0.1602
2.09956,-1.17854,204,2.91584e-32
2.29547,-1.19016,204.5,0.160975
2.49139,-1.20178,205,2.92637e-32
2.66729,-1.09555,205.5,0.18986
2.84318,-0.98932,206,3.0282e-32
3.0435,-1.14607,206.5,0.158185
3.24382,-1.30281,207,3.2435e-32
3.27345,-1.63677,207.5,0.178311
3.30308,-1.97072,208,3.34238e-32
3.3382,-2.33764,208.5,0.188331
3.37331,-2.70457,209,3.56093e-32
3.53641,-3.10608,209.5,0.284047
3.85178,-3.97035,209.818,0.160628
4.32751,-4.84204,209.707,0.155642
5.04728,-5.63518,209.798,0.168252
5.83462,-6.31765,209.903,0.199606
6.1354,-6.82842,209.993,0.0811547
6.00221,-7.06785,209.997,0.0490334
5.92064,-7.12778,209.99,0.0136622
5.86047,-7.18972,209.993,0.00980692
5.81894,-7.25308,210,0.0121286
5.77468,-7.32104,209.991,0.0169936
5.74419,-7.39152,209.971,0.0106648
5.75588,-7.46444,209.943,0.0226752
5.78558,-7.53795,209.929,0.0154422
5.79188,-7.60848,209.937,0.0101603
5.78263,-7.68077,209.935,0.0233157
5.79071,-7.75045,209.905,0.00923443
5.80735,-7.80807,209.854,0.0176406
5.79761,-7.86685,209.781,0.0224126
5.73163,-7.88691,209.678,0.0332748
5.60952,-7.82604,209.542,0.0753941
5.51082,-7.8163,209.426,0.137504
0.0151808,0.0109844,74.7717,0.0502975
0.00240472,0.0167398,74.9498,0.0644516
-0.0255525,0.0115106,74.9998,3.87875e-32
-0.0747808,-0.000784349,75.0628,0.0271575
-0.170679,0.0178115,75.1938,0.0831272
-0.269664,0.0449062,75.3094,0.0234412
-0.398183,0.0442519,75.4099,0.0339694
-0.55074,0.0850845,75.5652,0.0538623
-0.66796,0.181853,75.7157,0.0304794
-0.74061,0.289299,75.8,0.0233123
-0.808563,0.397137,75.8693,0.081451
-0.846793,0.466333,75.9512,0.0268983
-0.848853,0.47606,75.9998,8.22633e-32
-0.843724,0.481124,76.0038,0.00285756
-0.836386,0.49414,76.0084,0.00428589
-0.832565,0.51024,76.0088,0.00321138
-0.828565,0.525995,76.0044,0.0104477
-0.826107,0.533929,76,5.23459e-05
-0.826037,0.534255,75.9998,1.33891e-31
-0.824244,0.541456,75.998,0.00711227
-0.818351,0.554224,75.9942,0.00218713
-0.810355,0.564717,75.9897,0.00300708
-0.802941,0.575591,75.9851,0.00329432
-0.794973,0.586401,75.9807,0.00284539
-0.786694,0.597033,75.9769,0.00280298
-0.77851,0.608715,75.9728,0.00594955
-0.767864,0.619422,75.9657,0.00393981
-0.754959,0.628947,75.9563,0.00369222
-0.739002,0.636305,75.9421,0.00773991
-0.715654,0.630896,75.9236,0.0102234
-0.679738,0.618768,75.9158,0.0230776
-0.650846,0.593598,75.9124,0.0330947
-0.641573,0.563291,75.9007,0.0521864
0.00150976,0.00020114,222.945,0.0916559
0.00301952,0.000402275,223,2.95582e-32
0.00578852,-0.00513545,223.5,0.212316
0.00855753,-0.0106732,224,2.97213e-32
0.0279397,-0.0715418,224.5,0.149412
0.0473219,-0.13241,225,2.95246e-32
0.0479741,-0.172864,225.5,0.146111
0.0486262,-0.213318,226,2.94139e-32
0.0230732,-0.21318,226.5,0.158797
-0.00247971,-0.213042,227,2.9442e-32
0.00964245,-0.168449,227.5,0.149284
0.0217646,-0.123856,228,2.93759e-32
-0.0151903,-0.148309,228.5,0.138088
-0.0521451,-0.172761,229,2.93695e-32
-0.10206,-0.189129,229.5,0.126237
-0.151975,-0.205496,230,2.93567e-32
-0.20808,-0.190111,230.5,0.145312
-0.264185,-0.174727,231,2.91809e-32
-0.277992,-0.140843,231.5,0.138128
-0.2918,-0.106959,232,2.93387e-32
-0.362557,-0.102388,232.5,0.172387
-0.433315,-0.0978178,233,2.98709e-32
-0.473323,-0.075752,233.218,0.0598342
-0.565289,-0.00468048,233.718,0.0750201
-0.617248,0.0443254,234,2.94886e-32
-0.643629,0.0779289,234.198,0.117337
-0.666435,0.153194,234.698,0.190876
-0.66286,0.194856,235,2.97787e-32
-0.540953,0.247922,235.5,0.181348
-0.419046,0.300987,236,2.96932e-32
-0.297594,0.354528,236.5,0.137234
-0.176142,0.408068,237,2.89616e-32
-0.103797,0.429209,237.5,0.138258
-0.031452,0.450351,238,2.88248e-32
0.00594492,0.504988,238.5,0.174661
0.0433419,0.559625,239,2.86329e-32
0.0920099,0.551587,239.5,0.181537
0.140678,0.543549,240,2.85214e-32
0.184543,0.551269,240.5,0.197445
0.228407,0.558988,241,2.90564e-32
0.291566,0.462549,241.5,0.145509
0.354725,0.366109,242,2.94096e-32
0.345735,0.221138,242.5,0.197972
0.336745,0.0761659,243,3.00437e-32
0.39552,-0.101195,243.5,0.141394
0.454295,-0.278556,244,2.99217e-32
0.556215,-0.432399,244.5,0.153423
0.658134,-0.586242,245,2.89963e-32
0.648725,-0.721096,245.5,0.151143
0.639315,-0.85595,246,2.92474e-32
0.579738,-1.00068,246.5,0.265757
0.520162,-1.14542,247,3.09174e-32
0.373771,-1.34154,247.5,0.194962
0.22738,-1.53766,248,3.33104e-32
-0.0276368,-1.75551,248.5,0.343802
-0.282653,-1.97337,249,2.79987e-32
-0.369194,-2.01956,249.5,0.157456
-0.455736,-2.06575,250,2.86715e-32
-0.583231,-1.978,250.5,0.149302
-0.710727,-1.89026,251,2.7926e-32
-0.643616,-1.80707,251.5,0.153244
-0.576506,-1.72389,252,3.04452e-32
-0.364649,-1.5909,252.5,0.180775
-0.152792,-1.45791,253,3.09488e-32
0.0885601,-1.32782,253.5,0.178394
0.329912,-1.19773,254,2.91184e-32
0.517381,-1.131,254.5,0.121385
0.704849,-1.06426,255,3.0719e-32
0.730524,-0.79438,255.5,0.169628
0.756198,-0.524504,256,2.90245e-32
0.792266,-0.327723,256.5,0.140552
0.828332,-0.130943,257,1.17552e-31
-0.215776,-0.915877,257.47,0.574652
-1.30234,-1.74703,257.97,0.0191529
-1.3448,-1.79325,258,7.13348e-32
-1.59038,-2.06664,258.225,0.151917
-1.92427,-2.65971,258.653,0.101858
-2.02459,-3.03268,258.928,0.025703
-2.03658,-3.08597,259,3.09343e-32
-1.96748,-3.23401,259.214,0.0657491
-1.92073,-3.4795,259.632,0.072062
-1.7163,-3.68058,259.8,0.0963553
-1.27724,-3.82134,259.827,0.0851185
-0.881107,-3.74399,259.786,0.0823696
-0.534013,-3.52102,259.583,0.10098
-0.382956,-3.22766,259.408,0.0800056
-0.282839,-3.00156,259.179,0.0747931
-0.17861,-2.95209,259.014,0.00524866
-0.186693,-2.94386,259,5.93891e-32
-0.197412,-2.94133,258.991,0.00930982
-0.220928,-2.93258,258.974,0.0063909
-0.245984,-2.92287,258.959,0.00453106
-0.267604,-2.91775,258.947,0.00234041
-0.294504,-2.91424,258.936,0.00542803
-0.330081,-2.91105,258.924,0.051423
-0.369984,-2.90949,258.925,0.0165388
-0.4076,-2.90325,258.925,0.0180158
-0.432797,-2.89044,258.898,0.0141003
-0.42169,-2.88452,258.852,0.0283846
-0.379198,-2.87282,258.808,0.0904674
6.13602,-0.590488,423.867,0.0533513
6.1366,-0.583406,424,2.76018e-32
6.11952,-0.571739,424.5,0.131387
6.10244,-0.560072,425,2.88014e-32
6.21929,-0.457877,425.5,0.179637
6.33613,-0.355683,426,2.79887e-32
6.39687,-0.271959,426.5,0.181188
6.4576,-0.188236,427,3.34556e-32
6.80155,-0.105472,427.5,0.17626
7.14551,-0.0227079,428,6.24677e-32
7.38462,0.982133,428.5,0.371629
7.62373,1.98698,429,4.59029e-31
8.11961,3.63897,429.199,0.597762
8.61649,5.30084,429.399,0.00233238
8.94383,6.16947,429.2,0.292202
9.27019,7.02823,429,7.71026e-32
9.31328,7.20761,428.881,0.0709913
9.40233,7.57985,428.622,0.0766578
9.64479,7.88187,428.385,0.222178
9.94483,8.27403,428.277,0.100765
10.1571,8.72803,428.187,0.130733
10.3177,9.08363,428.066,0.154173
10.3745,9.33245,428.05,0.14518
0.360306,0.371408,127.895,0.161815
0.720639,0.742841,128,1.96842e-30
1.17813,1.16313,128.01,0.174569
1.64175,1.58048,128.01,0.00312391
1.6479,1.57757,128,3.3926e-32
1.93765,1.49952,127.713,0.110696
2.45909,1.49981,127.213,0.0967085
2.69077,1.57816,127,4.17894e-32
2.86741,1.70663,126.868,0.0762207
3.26696,1.97679,126.714,0.0917035
3.55941,2.33573,126.833,0.0674837
3.61877,2.58835,126.987,0.0132756
3.60859,2.6237,127,1.14402e-31
3.5553,2.73552,127.019,0.0465789
3.48556,2.9715,127.082,0.0525104
3.44337,3.22259,127.192,0.0421462
3.39528,3.44198,127.359,0.0538157
3.25931,3.57405,127.479,0.0502527
3.0068,3.61227,127.433,0.0752634
2.75188,3.59936,127.335,0.0451348
2.56218,3.58987,127.191,0.0674388
2.44302,3.57405,127.039,0.0285048
2.39756,3.55619,127,4.51439e-32
2.39547,3.54933,126.989,0.00655596
2.39201,3.53829,126.967,0.00443997
2.38677,3.52929,126.942,0.00658576
2.37193,3.52137,126.911,0.0131623
2.34895,3.50469,126.867,0.0165736
2.31474,3.47351,126.813,0.0264308
2.27051,3.4446,126.741,0.0300345
2.22506,3.44028,126.643,0.132637
-0.00408358,0.000444054,51.758,0.0770365
-0.00816713,0.000888119,51.9998,2.9597e-32
0.0240224,0.0129279,52.4998,0.273844
0.0562118,0.0249676,52.9998,2.95937e-32
0.00384395,0.0186173,53.4998,0.204555
-0.0485239,0.0122669,53.9998,2.94018e-32
-0.0698649,0.0302115,54.4998,0.130604
-0.0912059,0.0481559,54.9998,2.96669e-32
-0.143755,-0.0101581,55.4998,0.267728
-0.196304,-0.0684721,55.9998,2.9313e-32
-0.237228,-0.0563201,56.4998,0.122642
-0.278151,-0.0441682,56.9998,2.99939e-32
-0.397407,-0.0612294,57.4998,0.15315
-0.516662,-0.0782906,57.9998,3.03805e-32
-0.664924,-0.101016,58.4998,0.147147
-0.813186,-0.123741,58.9998,3.04088e-32
-0.956247,-0.0633866,59.4998,0.133075
-1.09931,-0.00303267,59.9998,2.97546e-32
-1.21447,-0.0155495,60.4998,0.168506
-1.32964,-0.0280665,60.9998,3.11234e-32
-1.49628,-0.136837,61.4998,0.161989
-1.66292,-0.245607,61.9998,3.24311e-32
-1.85513,-0.415876,62.4998,0.154715
-2.04734,-0.586145,62.9998,3.09524e-32
-2.15587,-0.751462,63.4998,0.257798
-2.2644,-0.91678,63.9998,3.02485e-32
-2.35864,-1.06625,64.4634,0.137996
-2.45968,-1.22075,64.9634,0.00958082
-2.46647,-1.22579,64.9998,2.94367e-32
-2.56835,-1.29543,65.4998,0.14248
-2.67024,-1.36507,65.9998,3.06286e-32
-2.78973,-1.52059,66.4998,0.200422
-2.90923,-1.67611,66.9998,3.39165e-32
-3.20106,-1.82071,67.4998,0.185098
-3.49289,-1.9653,67.9998,2.93459e-32
-3.56053,-2.08223,68.4998,0.143077
-3.62817,-2.19916,68.9998,2.94972e-32
-3.6571,-2.23885,69.1353,0.0331492
-3.71687,-2.42454,69.6353,0.119696
-3.74771,-2.57054,69.9998,2.85925e-32
-3.79918,-2.67394,70.4998,0.257708
-3.85065,-2.77733,70.9998,2.90962e-32
-3.97934,-2.8716,71.4998,0.170456
-4.10804,-2.96586,71.9998,2.98752e-32
-4.31264,-2.98816,72.4998,0.173452
-4.51723,-3.01046,72.9998,2.81633e-32
-4.62286,-3.03173,73.4998,0.147826
-4.72848,-3.053,73.9998,2.79215e-32
-4.8103,-3.00878,74.4998,0.173979
-4.89212,-2.96455,74.9998,2.81383e-32
-4.90625,-2.84498,75.4998,0.230074
-4.92037,-2.72541,75.9998,2.84044e-32
-4.93574,-2.57805,76.4998,0.15442
-4.9511,-2.4307,76.9998,2.74893e-32
-5.02977,-2.4322,77.4998,0.23055
-5.10843,-2.43371,77.9998,2.73672e-32
-5.1468,-2.50047,78.4998,0.120756
-5.18516,-2.56723,78.9998,2.79866e-32
-5.21627,-2.56067,79.1923,0.0567008
-5.27227,-2.64374,79.6923,0.132817
-5.29715,-2.73337,79.9998,2.89717e-32
-5.3962,-2.90492,80.4998,0.163179
-5.49525,-3.07648,80.9998,3.04365e-32
-5.60702,-3.31623,81.4998,0.200111
-5.7188,-3.55598,81.9998,2.70966e-32
-5.74205,-3.60999,82.4998,0.169866
-5.7653,-3.66399,82.9998,3.87842e-32
-6.16128,-3.95878,83.47,0.23441
-6.61757,-4.32073,83.97,0.0272631
-6.67788,-4.38788,83.9998,1.36292e-31
-6.93179,-4.5999,84.1238,0.101536
-7.47552,-5.05488,84.3552,0.369789
-7.84869,-5.57243,84.2781,0.17305
-7.91426,-6.05406,84.0467,0.0897616
-7.90871,-6.2843,84.0147,0.0105053
-7.92294,-6.33258,84.0445,0.00846794
-7.92004,-6.38016,84.0707,0.0114198
-7.90689,-6.42353,84.0946,0.00974651
-7.88263,-6.46773,84.1138,0.0224633
-7.84886,-6.51929,84.1313,0.0126017
-7.80013,-6.57368,84.1382,0.0131681
-7.74185,-6.6185,84.1397,0.014435
-7.68298,-6.66492,84.152,0.0179542
-7.62159,-6.73163,84.158,0.0201298
-7.59372,-6.81652,84.1692,0.0195497
-7.61151,-6.91164,84.1678,0.0396434
-7.66673,-6.98829,84.1502,0.0321158
-7.74161,-7.02546,84.1417,0.0309204
-7.80525,-7.03058,84.1406,0.0862138
0.144027,2.50348,236.612,0.810669
0.279044,5.08442,236.985,0.0214989
0.270033,5.16189,237,1.58157e-31
0.117443,6.25923,237.26,0.377477
0.16594,6.90143,237.76,0.19123
0.367026,6.44628,238,3.13555e-32
0.649615,6.34713,238.5,0.237637
0.932204,6.24799,239,3.39873e-32
1.3067,6.16378,239.5,0.23685
1.6812,6.07958,240,3.25095e-32
1.74778,5.82982,240.313,0.192949
1.91728,5.40161,240.813,0.075874
2.0202,5.22316,241,3.29732e-32
1.9465,5.12556,241.166,0.0536456
1.74923,4.86756,241.375,0.0645715
1.59961,4.5331,241.513,0.0599272
1.58078,4.1583,241.598,0.0582833
1.68326,3.74838,241.595,0.0741002
1.71425,3.35679,241.625,0.0589818
1.62142,2.99357,241.642,0.0612423
1.53199,2.69926,241.779,0.0708837
1.46711,2.5859,241.961,0.0186262
1.4631,2.58604,242,3.49583e-32
1.46327,2.58655,242.029,0.0114499
1.45852,2.58907,242.086,0.0210603
1.43411,2.59287,242.136,0.00823405
1.38267,2.603,242.199,0.0176964
1.29652,2.55872,242.261,0.054909
1.1734,2.48469,242.26,0.0452817
1.06467,2.39648,242.243,0.0784824
1.0499,2.32826,242.208,0.113196
0.0106716,-0.0146163,189.561,0.120215
0.0213432,-0.0292327,190,3.0589e-32
-0.0303152,-0.16149,190.5,0.137404
-0.0819735,-0.293747,191,2.97124e-32
-0.086985,-0.369495,191.5,0.120303
-0.0919965,-0.445244,192,3.01792e-32
-0.161587,-0.544318,192.5,0.147331
-0.231177,-0.643393,193,2.95905e-32
-0.183719,-0.6994,193.5,0.182583
-0.13626,-0.755408,194,3.194e-32
-0.010645,-0.937583,194.5,0.178356
0.11497,-1.11976,195,2.93025e-32
0.0985468,-1.17031,195.5,0.136232
0.0821232,-1.22087,196,2.97712e-32
0.0363695,-1.32011,196.5,0.144176
-0.00938415,-1.41935,197,2.94899e-32
-0.0388172,-1.50403,197.5,0.161145
-0.0682504,-1.58872,198,2.95533e-32
-0.166622,-1.6142,198.5,0.14848
-0.264993,-1.63967,199,2.92424e-32
-0.304257,-1.57316,199.5,0.183002
-0.343521,-1.50665,200,2.99169e-32
-0.461975,-1.43371,200.5,0.144726
-0.580429,-1.36077,201,3.23953e-32
-0.757391,-1.17134,201.5,0.152467
-0.934353,-0.981909,202,2.99977e-32
-1.02028,-0.855921,202.5,0.141512
-1.10621,-0.729933,203,2.97904e-32
-1.137,-0.589446,203.5,0.168037
-1.1678,-0.44896,204,2.97833e-32
-1.13863,-0.303498,204.5,0.161261
-1.10947,-0.158036,205,2.97382e-32
-1.01868,-0.0381543,205.5,0.131199
-0.927894,0.081728,206,3.44795e-32
-1.02262,0.41203,206.5,0.158249
-1.11735,0.742332,207,3.32885e-32
-1.05631,1.04433,207.5,0.210637
-0.995269,1.34633,208,3.1405e-32
-1.053,1.5828,208.5,0.149841
-1.11073,1.81927,209,3.27626e-32
-1.10635,1.85542,209.059,0.0173185
-1.06312,2.13774,209.559,0.162802
-1.02427,2.38391,210,3.70488e-32
-0.961047,2.70982,210.327,0.165227
-0.748047,3.31518,210.827,0.101653
-0.598272,3.59463,211,5.28222e-32
-0.184221,4.291,211.5,0.356781
0.22983,4.98738,212,7.08311e-32
0.592335,5.62008,212.339,0.310429
1.07338,6.53176,212.839,0.0894832
1.19193,6.81074,213,7.34877e-32
1.52144,8.01546,213.5,0.443442
1.85096,9.22018,214,5.11583e-32
2.02404,10.0023,214.5,0.28865
2.19712,10.7845,215,9.5043e-32
2.61429,12.2688,215.491,0.51789
3.03098,13.7596,215.991,0.00179343
3.03048,13.7659,216,3.25448e-32
3.00082,14.1044,216.5,0.244445
2.97116,14.4428,217,3.69104e-32
2.63859,14.2921,217.373,0.166946
2.34215,14.1186,217.873,0.0461311
2.37827,14.0959,218,2.81739e-32
2.4315,14.1114,218.386,0.140236
2.49336,14.0832,218.886,0.0791868
2.502,14.0395,219,2.90999e-32
2.52814,14.0348,219.16,0.0535793
2.63578,13.9833,219.485,0.0533126
2.85139,13.9306,219.761,0.0738676
3.15311,13.9112,219.928,0.0438579
3.39958,13.8631,219.991,0.027093
3.47845,13.8287,220,6.04037e-32
3.53481,13.8003,220.048,0.0314269
3.64812,13.7347,220.127,0.0250893
3.75266,13.652,220.201,0.0224451
3.82565,13.5361,220.277,0.0223328
3.86421,13.4054,220.357,0.0307106
3.9355,13.2353,220.426,0.0596473
4.06013,13.0538,220.422,0.0324165
4.22098,12.9796,220.351,0.328101
0.0255684,-0.00970822,182.506,0.15194
0.0511368,-0.0194164,183,2.80424e-32
-0.0341988,0.00262489,183.5,0.199253
-0.119534,0.0246663,184,2.80738e-32
-0.126934,0.126374,184.5,0.150922
-0.134334,0.228083,185,2.88832e-32
-0.122017,0.392815,185.5,0.193387
-0.1097,0.557548,186,3.29254e-32
-0.361477,0.780477,186.5,0.165012
-0.613255,1.00341,187,3.22136e-32
-0.696961,1.30802,187.5,0.273299
-0.780666,1.61263,188,3.05257e-32
-0.962664,1.79738,188.5,0.178922
-1.14466,1.98213,189,3.10092e-32
-1.30301,2.21492,189.5,0.16887
-1.46136,2.44771,190,2.71034e-32
-1.44929,2.498,190.5,0.164534
-1.43721,2.5483,191,2.83226e-32
-1.2807,2.59638,191.5,0.161629
-1.12418,2.64446,192,2.91689e-32
-1.10393,2.85317,192.5,0.195678
-1.08367,3.06188,193,2.77095e-32
-1.17876,3.13676,193.5,0.149864
-1.27384,3.21164,194,3.20162e-32
-1.44219,2.99223,194.486,0.161363
-1.61526,2.76097,194.986,0.00517217
-1.61998,2.7491,195,3.91344e-32
-1.65491,2.36739,195.195,0.138892
-1.67882,1.94244,195.415,0.0105306
-1.61964,1.50452,195.617,0.137499
-1.41805,0.783275,195.897,0.131121
-1.26462,0.456719,196,7.30416e-32
-1.19645,0.413239,196.036,0.0273844
-1.05231,0.334644,196.086,0.0208085
-0.913573,0.263289,196.075,0.0241916
-0.771648,0.208198,196.048,0.030211
-0.631325,0.15125,196.022,0.0289406
-0.570166,0.113151,196,5.46617e-32
-0.537464,0.0881125,195.967,0.013952
-0.505981,0.058464,195.888,0.0178617
-0.50335,0.0660664,195.797,0.0106967
-0.490896,0.104985,195.693,0.0266898
-0.420172,0.0683632,195.543,0.123352
-0.247478,-0.077822,195.455,0.100394
-0.0877754,-0.21972,195.444,0.154733
-0.0140186,-0.00252367,374.856,0.0403576
-0.0280372,-0.00504732,375,2.97269e-32
-0.0501421,0.0100218,375.5,0.144508
-0.0722469,0.0250909,376,2.9646e-32
-0.0701157,0.0122651,376.5,0.324864
-0.0679845,-0.000560561,377,2.955e-32
-0.0867739,0.00837714,377.5,0.173943
-0.105563,0.0173149,378,2.96673e-32
-0.158948,0.0423464,378.5,0.126634
-0.212333,0.0673779,379,2.98576e-32
-0.291453,0.10303,379.5,0.181213
-0.370573,0.138683,380,2.94721e-32
-0.415414,0.13223,380.5,0.201942
-0.460255,0.125777,381,2.96467e-32
-0.53517,0.0985048,381.5,0.143088
-0.610086,0.0712328,382,3.01048e-32
-0.729931,0.102162,382.5,0.140645
-0.849777,0.133091,383,7.58125e-32
-2.04929,0.130122,383.5,0.437657
-3.24881,0.127153,384,4.04968e-32
-3.73427,0.0822318,384.5,0.310397
-4.21973,0.0373101,385,4.82349e-32
-4.8891,0.0389668,385.5,0.314059
-5.55848,0.0406233,386,3.99122e-32
-6.02856,-0.0665014,386.5,0.207194
-6.49865,-0.173626,387,4.42768e-32
-7.07891,-0.277891,387.5,0.286745
-7.65917,-0.382157,388,1.09032e-31
-9.12504,-0.332171,388.468,0.693787
-10.816,-0.198354,388.968,0.091515
-11.0411,-0.114522,389,1.40393e-31
-13.4259,0.426163,389.5,0.960868
-15.8106,0.966847,390,3.03523e-32
-15.9492,0.785667,390.5,0.197522
-16.0878,0.604486,391,2.91545e-32
-16.241,0.518465,391.5,0.154621
-16.3942,0.432443,392,2.76922e-32
-16.4414,0.380214,392.5,0.176366
-16.4887,0.327985,393,3.1666e-32
-16.7458,0.187918,393.5,0.165944
-17.0028,0.0478511,394,3.03981e-32
-17.2087,-0.0898659,394.5,0.172617
-17.4147,-0.227583,395,3.20636e-32
-17.6611,-0.422314,395.5,0.207379
-17.9076,-0.617045,396,2.96317e-32
-18.0178,-0.811373,396.5,0.172693
-18.128,-1.0057,397,2.86528e-32
-18.2868,-1.08715,397.5,0.156562
-18.4455,-1.1686,398,2.88505e-32
-18.5996,-1.05437,398.5,0.150981
-18.7537,-0.940129,399,3.00685e-32
-18.9957,-1.0008,399.5,0.192714
-19.2377,-1.06147,400,3.02312e-32
-19.3312,-1.2999,400.5,0.226579
-19.4247,-1.53834,401,7.10775e-32
-19.9691,-1.80086,401.197,0.175135
-20.8728,-2.39432,401.671,0.20316
-21.2395,-2.73795,401.975,0.0107862
-21.2469,-2.75065,402,3.18469e-32
-21.3873,-2.8872,402.225,0.0846455
-21.5828,-3.08519,402.725,0.0985943
-21.638,-3.14663,403,3.88501e-32
-21.7459,-3.13297,403.11,0.0539048
-21.8857,-3.11312,403.356,0.0583164
-21.9797,-3.16346,403.618,0.0487395
-22.1518,-3.23358,403.849,0.0706018
-22.2897,-3.25036,403.978,0.0117049
-22.3174,-3.25356,404,5.35784e-32
-22.3547,-3.26833,404.04,0.0319046
-22.4299,-3.2987,404.121,0.0154876
-22.4943,-3.34789,404.217,0.0235484
-22.5923,-3.44482,404.273,0.0382948
-22.7372,-3.53615,404.291,0.0261538
-22.8917,-3.55913,404.327,0.0253086
-23.0638,-3.57156,404.35,0.0452965
-23.2555,-3.57114,404.351,0.0406735
-23.4173,-3.48576,404.418,0.0465431
-23.5756,-3.41055,404.528,0.0643382
-23.7202,-3.36051,404.59,0.140796
-0.00323943,0.000329532,275.98,0.00405996
-0.00647895,0.000659078,276,2.89581e-32
-0.0890581,0.0135451,276.5,0.137384
-0.171637,0.0264312,277,2.89575e-32
-0.229119,0.0958512,277.5,0.279599
-0.286601,0.165271,278,2.87973e-32
-0.369277,0.136436,278.5,0.163821
-0.451953,0.1076,279,2.86102e-32
-0.4511,0.0316776,279.5,0.238042
-0.450247,-0.0442452,280,2.82915e-32
-0.47678,-0.0829883,280.5,0.142769
-0.503312,-0.121731,281,2.81028e-32
-0.492043,-0.12481,281.5,0.123041
-0.480775,-0.127888,282,2.81825e-32
-0.531869,-0.137078,282.5,0.15045
-0.582963,-0.146269,283,2.81832e-32
-0.645399,-0.131092,283.5,0.295879
-0.707834,-0.115916,284,2.80827e-32
-0.710861,-0.0439269,284.5,0.19052
-0.713889,0.028062,285,2.86475e-32
-0.645612,0.141593,285.5,0.150518
-0.577336,0.255124,286,2.85554e-32
-0.674872,0.344051,286.5,0.147402
-0.772407,0.432977,287,2.81597e-32
-0.861195,0.372094,287.5,0.425293
-0.949984,0.311212,288,2.93578e-32
-1.09449,0.176083,288.5,0.162212
-1.239,0.0409545,289,2.99511e-32
-1.45562,0.117849,289.5,0.222996
-1.67225,0.194743,290,3.06069e-32
-1.90251,0.320463,290.5,0.196494
-2.13276,0.446182,291,2.78166e-32
-2.2535,0.425506,291.5,0.158195
-2.37423,0.40483,292,2.73782e-32
-2.35349,0.490666,292.5,0.156019
-2.33274,0.576503,293,2.84205e-32
-2.20437,0.686922,293.5,0.209704
-2.07599,0.797342,294,4.77421e-32
-1.95249,1.51999,294.5,0.385243
-1.829,2.24265,295,6.25396e-32
-1.67295,2.6876,295.192,0.141349
-1.09704,3.4866,295.459,0.202382
-0.539119,3.98051,295.767,0.0936347
-0.401069,4.12038,296,3.91563e-32
-0.363195,4.24697,296.122,0.0556561
-0.288922,4.50575,296.353,0.0663828
-0.135412,4.77113,296.52,0.0625654
0.113086,4.95766,296.632,0.0476108
0.306125,4.98334,296.841,0.0532005
0.366217,4.9486,296.998,0.00160835
0.364655,4.94152,297,1.1724e-31
0.342526,4.88995,297.022,0.018465
0.275887,4.79667,297.054,0.0698938
0.190378,4.71636,297.073,0.031386
0.107325,4.63969,297.09,0.0354586
0.0387951,4.55959,297.131,0.0227617
-0.00731612,4.49943,297.204,0.0176551
-0.0174686,4.42543,297.27,0.0261613
0.0533148,4.333,297.282,0.025727
0.196197,4.30564,297.24,0.0342845
0.335709,4.30985,297.195,0.0427628
0.407421,4.27312,297.128,0.0370688
0.435581,4.23872,297.039,0.0308596
0.44996,4.23604,297,1.15796e-31
0.452162,4.23547,296.998,0.00277128
0.456905,4.23456,296.995,0.000727233
0.462769,4.23478,296.993,0.00215083
0.469049,4.2349,296.992,0.001273
0.475133,4.23421,296.992,0.00288695
0.481387,4.23348,296.993,0.000865964
0.488002,4.23365,296.993,0.00140934
0.494881,4.23388,296.993,0.00247063
0.501007,4.23303,296.992,0.00264592
0.506113,4.23111,296.991,0.0011424
0.510954,4.22784,296.991,0.00347958
0.515792,4.22344,296.989,0.00239458
0.520117,4.21896,296.985,0.00306907
0.525529,4.21442,296.979,0.00340391
0.535274,4.21538,296.972,0.00598453
0.548428,4.21777,296.963,0.00965708
0.566757,4.21691,296.956,0.0106956
0.583219,4.21567,296.948,0.0422999
-0.00907936,-0.0147865,159.078,0.016098
-0.0172168,-0.0412797,159.18,0.0170851
-0.00828076,-0.0679774,159.3,0.0291874
