#Energy data:
#X,Y,Z,Energy
-8.58407,-72.7816,159.419,0.93664
-8.57549,-72.7801,159.43,0.137312
-9.15588,-25.3688,67.8314,0.438663
-9.15854,-25.3716,67.8299,0.00871245
-9.15895,-25.3721,67.8297,0.0301443
-0.000567299,-0.00106936,43.0045,0.0868848
-0.00113466,-0.00213883,42.9998,1.57652e-30
-0.0128247,-0.0242135,42.9013,1.96392
-0.0315422,-0.0605451,42.7407,2.34522
-0.0391288,-0.0758229,42.6743,0.53463
131.298,-72.9414,149.257,0.0707331
117.044,-73.7426,142.729,1.20187
-1.32285,-4.88069,54.5865,1.9726
-1.52519,-4.93468,54.8158,1.93161
-1.65557,-4.97045,54.958,1.02396
-1.69649,-4.9824,54.9998,2.67264e-30
-1.75707,-5.0005,55.0592,2.17597
-1.83882,-5.02583,55.1391,1.79116
7.13729,-0.654655,57.5726,0.940861
-99.0973,-149.333,98.2028,0.00053728
-99.118,-149.495,98.4046,0.0594266
-94.7053,-104.464,36.5073,0.00801819
-123.716,-58.1171,68.551,0.0121829
-99.0238,-31.7427,39.7495,0.00586314
100.548,106.501,303.104,0.0433421
111.669,83.4403,264.837,0.041883
111.688,83.4562,264.785,0.0682384
86.3024,39.1861,268.174,0.0276523
84.1439,9.71421,276.592,0.0694276
84.1561,9.71543,276.77,0.0554018
84.0976,9.64274,276.853,0.0436209
84.0682,9.60999,276.915,0.054525
84.0628,9.59413,276.935,0.0281575
41.415,-19.9559,251.084,0.0156699
41.3891,-19.962,251.07,0.0233382
41.3851,-19.9847,251.05,0.0183657
41.4001,-20.0014,251.051,0.0489802
33.3625,-37.9298,235.852,0.0701854
33.3773,-38.0046,236,3.32492e-32
33.4289,-38.3373,236.5,0.196246
33.4805,-38.67,237,3.67359e-32
33.6038,-39.0963,237.5,0.210404
33.7272,-39.5227,238,3.83069e-32
33.8458,-39.9982,238.5,0.199141
33.9644,-40.4736,239,3.85415e-32
34.2503,-40.8839,239.5,0.202396
34.5362,-41.2942,240,3.80629e-32
34.7513,-41.7359,240.5,0.355968
34.9664,-42.1776,241,5.91864e-32
35.3012,-43.094,241.5,0.484539
35.6359,-44.0105,242,1.15314e-31
35.5529,-44.7759,242.084,0.471129
35.6125,-46.0854,242.084,0.194974
35.755,-46.6295,242,4.52908e-32
35.9218,-46.7531,241.862,0.0909388
36.1486,-46.9669,241.537,0.107072
36.2303,-47.1313,241.176,0.0564142
36.2518,-47.2055,241,3.70244e-32
36.225,-47.2693,240.923,0.0254591
36.2327,-47.401,240.782,0.0340087
36.2682,-47.5214,240.69,0.0257379
36.2979,-47.6701,240.673,0.0309027
36.3584,-47.884,240.677,0.0538593
36.3577,-48.0947,240.655,0.0319353
36.2968,-48.2726,240.588,0.038005
