#Energy data:
#X,Y,Z,Energy
-9.18184,15.6875,225.656,0.00053728
2.98989,-29.1121,134.972,7.10593e-05
42.2758,-61.3493,40.24,0.00053728
4.5807,-42.8649,225.857,0.00053728
-108.225,-68.5622,259.643,0.00053728
-125.521,-70.6791,262.369,0.00053728
-0.0020871,-0.0009763,10.562,0.00053728
0.001226,0.00501644,8.29047,0.00053728
134.437,-83.6347,219.988,0.00053728
-0.00966006,-0.0106177,382.002,0.00053728
-7.30376,11.0547,136.838,0.00053728
0.796321,-1.20529,149.109,0.00053728
-0.009013,0.00242659,147.907,0.00053728
7.96645,1.30271,77.7895,0.00053728
-0.000578483,-0.000994982,86.0288,0.00053728
-6.46003,11.9108,355.765,0.00053728
-6.51696,12.0184,355.64,0.00053728
-6.49243,11.9537,355.718,0.00053728
-131.771,14.3342,218.824,0.00053728
-0.00214461,0.00245396,99.6552,0.00053728
104.017,64.9072,56.1025,0.00053728
83.1852,4.60294,95.1706,0.00053728
-2.21098e-05,-2.64082e-05,24.66,0.00053728
51.2521,-4.86557,92.2936,0.00053728
0.00210825,0.00231216,3.42183,0.00053728
-0.356754,0.014075,231.778,0.00053728
0.0271873,-0.00107262,232.026,0.00053728
0.000518989,-0.00030192,232.008,0.00053728
9.095,-4.54567,400.356,0.00053728
-0.0178519,-0.0172232,13.1197,0.00053728
-66.5335,11.9313,107.129,0.00053728
-128.497,10.7237,147.287,2.923e-05
116.468,-3.85789,357.77,0.00053728
-78.0978,97.8084,114.794,0.00053728
35.0035,-49.8223,37.5728,0.00053728
0.000249092,0.00539328,22.4348,0.00053728
17.154,-16.7508,162.449,0.00053728
-2.80217,-29.8224,64.1759,0.00053728
0.000683992,-0.0042978,60.92,0.00053728
121.459,-63.1406,469.646,0.00053728
123.308,-36.013,475.105,0.00053728
0.00127809,0.0142429,3.16056,0.00053728
-0.000967798,-0.0107851,3.16537,0.00053728
-9.7504e-05,1.48508e-05,3.16346,0.00053728
-34.6974,16.3392,128.757,0.00053728
-0.00846376,-0.0334871,94.543,2.923e-05
0.0100558,0.0397859,94.5157,0.00053728
-0.0336251,0.0184608,94.5403,0.00053728
13.7576,19.7621,66.5575,0.00053728
79.4845,-25.5487,429.539,0.00053728
0.0297935,-0.028185,143.188,0.00053728
-20.521,-8.8945,128.093,0.00053728
-81.6721,-16.2661,172.51,0.00053728
-35.3005,-13.4388,120.196,0.00053728
17.7518,-20.3797,109.275,0.00053728
-75.0875,4.53867,79.2808,0.00053728
-75.2125,4.17233,79.0194,3.9431e-06
-95.6636,4.53669,70.6137,0.00053728
-76.2402,2.97052,77.7609,2.923e-05
0.00196406,0.000197748,4.51727,0.00053728
-27.4532,-38.4227,31.2188,0.00053728
1.99329,-0.669299,62.2027,0.00053728
-0.672306,0.225744,60.7541,0.00053728
0.000218813,-0.00035607,61.1215,0.00053728
-0.00896893,-0.0120002,40.4522,0.00053728
-0.00181759,-0.00012898,23.8602,0.00053728
-0.00276711,-0.00485558,58.9327,0.00053728
-13.4663,-7.54337,221.357,0.00053728
-3.6319,-15.4997,112.539,0.00053728
-0.00080721,-0.00064541,57.4617,0.00053728
29.7235,85.4782,275.712,0.00053728
30.8109,85.2181,278.254,0.00053728
24.2576,112.999,165.767,0.00053728
0.00783997,-0.00393626,101.782,0.00053728
65.7079,-32.6045,120.673,0.00053728
-0.000803836,-0.0378428,29.9337,0.00053728
-0.00451225,-0.00529338,79.7334,0.00053728
-62.8773,9.88895,112.734,0.00053728
-57.6819,3.84211,111.001,0.00053728
33.4578,-6.31236,75.237,0.00053728
-1.89735,14.9939,57.6408,0.00053728
-1.75033,14.9349,57.717,0.00053728
-0.00606424,0.00258391,30.9826,0.00053728
106.157,4.79528,88.6582,0.00053728
-5.22956,55.8277,27.6025,0.00053728
7.00171e-06,-2.00631e-05,56.604,0.00053728
-59.108,-125.762,277.674,8.70372e-05
-73.7332,-126.302,271.927,0.00053728
-0.0436254,-20.1037,95.8367,0.00053728
-6.74034,-16.9307,97.1896,0.00053728
-5.87537,-17.34,97.0155,0.00053728
-13.3192,29.6412,133.676,0.00053728
-76.184,-12.3881,92.5987,0.00053728
0.00285916,0.013613,67.0385,0.00053728
-0.00101896,-0.000786314,103.008,0.00053728
-0.00028002,-0.000113342,35.9985,0.00053728
-1.8337,2.33251,67.3167,0.00053728
8.79662,3.4898,61.1699,0.00053728
-8.34261,-3.43249,39.9266,0.00053728
0.00503186,-0.00507656,50.4694,0.00053728
-0.00726321,0.00534415,0.625585,0.00053728
5.59504,-15.9588,97.5454,0.00053728
29.1661,-21.1643,102.266,0.00053728
12.3785,-17.4587,98.9021,0.00053728
-0.0293153,-0.00946199,16.4219,0.00053728
8.01859,24.4586,262.874,0.00053728
0.000188675,-0.000444022,161.749,0.00053728
0.523505,-0.362747,61.1452,0.00053728
-0.0146345,0.0101406,60.5023,0.00053728
-0.00249504,0.0024614,60.519,0.00053728
-0.00826613,-0.0297003,93.7723,0.00053728
-48.0447,15.6712,86.8807,0.00053728
12.0921,34.602,61.0529,0.00053728
7.99915,44.6182,59.5576,0.00053728
0.000193862,-0.0194652,7.82831,0.00053728
-0.000425472,0.0427206,7.81089,0.00053728
0.0042283,-0.00807662,7.8225,0.00053728
107.353,2.51238,498.369,0.00053728
-32.4405,28.0199,219.038,0.00053728
6.56634,114.567,101.61,0.00053728
63.7244,130.722,295.656,0.00053728
-0.0015063,-0.0034555,280.893,0.00053728
0.000644091,-7.27053e-05,65.8252,0.00053728
-0.00162503,0.00278487,96.8622,0.00053728
-13.277,-14.2213,10.9097,0.00053728
-0.00763566,0.0124422,2.60681,0.00053728
15.8806,21.1923,191.057,0.00053728
-5.55248e-05,0.000267582,109.196,0.00053728
14.7258,-132.696,123.971,0.00053728
20.4484,-12.3842,122.421,0.00053728
44.6427,15.4464,3.74189,2.923e-05
0.000236378,5.68601e-05,10.7324,0.00053728
0.00111275,0.00208107,110.501,0.00053728
12.3827,3.48584,21.5259,0.00053728
11.0155,2.45343,23.1159,0.00053728
-0.00366699,-0.00689044,163.776,0.00053728
0.704786,1.32433,160.6,0.00053728
-0.00411641,-0.00474012,163.756,0.00053728
-58.8496,-47.1155,220.469,0.00053728
-40.9819,22.6534,89.9441,0.00053728
0.00606142,-0.00197103,93.194,0.00053728
-51.3253,8.86375,18.8583,6.01813e-05
-132.559,-30.901,115.274,0.00053728
8.20136,-1.44427,75.2485,0.00053728
5.61166,-13.8496,126.58,0.00053728
0.000303987,-0.000164368,12.6675,0.00053728
-0.0152104,0.00780766,25.7782,0.00053728
-15.1888,-1.77898,200.446,0.00053728
9.69344,2.49505,180.993,0.00053728
112.72,37.6466,155.162,0.00053728
12.5308,-26.9608,262.544,0.00053728
16.8745,-15.9423,275.187,0.00053728
16.5404,-16.0311,275.019,0.00053728
