#Energy data:
#X,Y,Z,Energy
-78.5932,-28.4884,248.933,0.0282082
-77.5376,-29.127,248.868,0.00547854
-71.0794,-48.8734,242.386,0.0328738
-30.6797,-74.1017,464.422,0.904888
-30.6763,-74.0995,464.411,0.0344757
2.38052,-50.3045,474.882,0.230693
2.95353,-49.9945,475,8.44624e-31
5.00241,-48.8617,475.083,0.695807
7.10184,-47.8533,475.583,0.122664
7.15242,-47.9777,476,2.78917e-32
7.15169,-48.097,476.5,0.15305
7.15097,-48.2163,477,2.7964e-32
7.27682,-48.2501,477.5,0.171288
7.40267,-48.284,478,2.84986e-32
7.45058,-48.4465,478.5,0.147771
7.4985,-48.609,479,3.05104e-32
7.63954,-48.8341,479.5,0.165788
7.78058,-49.0592,480,2.84718e-32
7.81499,-49.078,480.096,0.0261235
8.01256,-49.1015,480.596,0.130035
8.17572,-49.1061,481,2.98548e-32
8.27533,-48.8871,481.5,0.241476
8.37494,-48.6682,482,3.63293e-32
8.32416,-48.4196,482.343,0.116312
8.23657,-48.0504,482.843,0.0767924
8.19976,-47.9296,483,2.83954e-32
8.12091,-47.907,483.192,0.0667656
8.03024,-47.8907,483.546,0.0450143
7.94327,-47.8876,483.813,0.0512371
7.8172,-47.891,483.959,0.0200574
7.76627,-47.9038,484,4.66014e-32
7.71961,-47.9206,484.051,0.0204479
7.62695,-47.9557,484.176,0.0230502
7.50629,-48.0264,484.312,0.0288248
7.38328,-48.1531,484.441,0.0358778
7.22752,-48.3117,484.575,0.0671698
7.1109,-48.3988,484.74,0.0329312
7.08727,-48.4158,484.918,0.0396553
7.07285,-48.4301,485,4.05822e-32
7.06602,-48.44,485.025,0.00902655
7.04277,-48.4601,485.075,0.00928747
7.00937,-48.4863,485.112,0.0126623
6.97081,-48.5219,485.142,0.0252318
6.92482,-48.5868,485.178,0.0254768
6.85717,-48.682,485.209,0.0247912
6.79541,-48.7885,485.241,0.0238393
6.79175,-48.9163,485.247,0.0333743
6.8247,-49.0546,485.243,0.0433168
6.82682,-49.1452,485.323,0.0693953
6.78593,-49.1824,485.411,0.089713
8.21376,-48.2209,482.734,0.0293996
8.09696,-48.2879,482.784,0.0255521
7.98805,-48.3363,482.802,0.0230412
7.89433,-48.3899,482.831,0.0191355
7.81585,-48.4503,482.849,0.0189398
7.77189,-48.5251,482.868,0.0146008
7.73202,-48.5759,482.881,0.0166767
7.67608,-48.598,482.854,0.01971
7.63066,-48.6331,482.778,0.0536339
7.56137,-48.6703,482.702,0.126954
7.86309,-49.0882,480.205,0.00053728
7.8767,-49.0796,480.219,0.00369604
-1.40793e-05,-0.000177402,194.191,0.0605522
-0.00049398,-0.00065666,204.469,0.558466
110.789,-65.0952,133.543,0.00474584
118.138,-39.6081,130.046,0.00245225
132.349,-38.2204,131.972,0.00220918
145.076,-7.51209,132.423,0.00914794
134.018,-13.2669,130.335,0.00221971
40.8019,0.532214,173.771,0.00744668
41.9791,-5.74494,178.592,0.00435432
10.0208,-82.2431,171.031,0.0206916
14.8732,-79.6204,172.954,0.00541595
20.3089,-52.0835,189.869,0.00320718
45.7661,-88.7516,70.9571,0.00053728
45.8276,-88.7948,70.9025,0.0570481
-12.3773,-42.0091,117.227,0.0161747
3.83546,-69.318,89.3535,0.00233923
8.31133,-82.4,88.2207,0.0299108
-10.5685,23.5478,150.078,0.0160658
-26.7333,27.9507,149.89,0.05019
-24.3878,19.962,168.914,0.0056966
-144.78,52.4946,134.345,0.00374892
-119.399,44.1122,131.09,0.00323734
15.0602,-51.39,142.441,0.0591634
27.8564,-39.0406,157.601,0.0442145
4.07197,10.5906,211.874,0.147965
4.13273,10.7664,212,5.97104e-32
4.4953,11.6305,212.5,0.395984
4.85787,12.4947,213,4.82427e-32
5.15757,13.1331,213.5,0.264505
5.45727,13.7716,214,5.09056e-32
5.77637,14.4708,214.5,0.308988
6.09547,15.17,215,3.77899e-32
6.3565,15.5584,215.5,0.257454
6.61753,15.9468,216,3.73241e-32
6.87111,16.3314,216.5,0.194376
7.12469,16.716,217,3.60178e-32
7.28637,17.113,217.5,0.192576
7.44804,17.51,218,1.22603e-31
6.76957,19.307,218.464,0.753307
6.07075,21.1452,218.964,0.013516
6.05042,21.1863,219,4.28131e-32
5.81069,21.7561,219.5,0.29877
5.57096,22.3259,220,5.27274e-32
5.10179,23.0257,220.5,0.313706
4.63263,23.7255,221,2.86601e-32
4.72798,23.8831,221.394,0.124897
4.93227,24.4598,221.893,0.128868
5.04124,24.8801,221.999,0.000406858
5.04128,24.8812,222,3.81291e-32
5.02328,25.0807,222.157,0.0755003
4.97304,25.4001,222.541,0.121603
4.98123,25.6156,222.884,0.0523067
5.02167,25.7112,223,4.13285e-32
5.10043,25.7785,223.097,0.0376634
5.23075,25.8379,223.303,0.0372469
5.34146,25.8277,223.513,0.0391556
5.46668,25.7963,223.717,0.0357708
5.60976,25.7684,223.904,0.0398798
5.80627,25.7771,223.985,0.0527289
5.95101,25.7925,223.99,0.00756231
5.97628,25.8004,224,6.6811e-32
6.01514,25.8173,224.018,0.0310522
6.08515,25.8678,224.056,0.0176447
6.13531,25.9249,224.106,0.0118441
6.17518,25.9749,224.162,0.0148504
6.2284,26.0199,224.234,0.0214523
6.30896,26.0413,224.341,0.0262948
6.4112,26.0509,224.431,0.0294961
6.59826,26.0624,224.465,0.0740934
6.77564,25.9507,224.52,0.0971033
6.78818,25.834,224.618,0.130211
6.48197,26.0558,224.462,0.00053728
6.4988,26.0541,224.466,0.00421808
5.46037,25.8161,223.656,0.00053728
5.51987,25.8067,223.697,0.00658092
0.00103486,0.00193832,434.301,5.22005
-0.0507352,-0.0266387,434.338,3.55351
-0.104055,-0.0544385,434.379,0.477867
-0.0757066,-0.0132023,434.296,2.16388
-0.168087,-0.0296522,434.291,1.226
0.0697449,-0.0390412,434.245,2.03488
0.177309,-0.0995252,434.162,2.40641
0.215382,-0.121116,434.133,0.00607016
0.215663,-0.121222,434.132,0.00588062
0.215636,-0.121078,434.132,0.00166875
0.215635,-0.120859,434.132,0.00134751
0.215797,-0.120735,434.132,3.17451e-05
0.215924,-0.120656,434.132,0.000395817
0.216009,-0.12051,434.132,0.00895624
113.796,-131.012,345.514,0.00133362
111.387,-130.9,348.068,4.49891e-08
110.612,-131.157,348.942,2.89363e-08
110.342,-131.35,349.335,1.01212e-07
107.311,-134.18,346.107,3.01874e-08
107.267,-134.278,346.284,1.6185e-08
100.321,-139.414,348.36,1.54396e-08
102.849,-142.804,350.241,9.23355e-08
103.018,-138.437,352.182,1.9253e-08
89.6497,-120.923,350.855,2.09128e-08
86.9224,-114.189,354.084,1.15102e-08
86.8157,-112.419,354.802,8.89573e-08
92.0605,-114.1,362.396,4.28754e-08
92.2954,-114.147,362.098,5.22331e-08
96.4898,-123.107,358.64,4.65603e-08
99.1852,-129.703,355.658,1.00183e-07
98.7594,-130.14,354.755,2.79496e-06
96.4055,-131.296,355.02,7.56667e-07
102.466,-133.439,354.192,1.44955e-06
102.588,-133.543,354.256,5.60229e-07
101.512,-133.42,355.154,1.79663e-06
99.7753,-132.742,355.578,2.46256e-06
84.5228,-128.898,370.611,2.17918e-05
80.9336,-121.868,371.57,6.67207e-05
74.1819,-120.316,368.766,1.66825e-05
60.8532,-111.006,364.908,5.22985e-05
51.7237,-108.067,367.715,0.00355542
51.4166,-110.868,377.438,8.39563e-05
48.694,-117.166,393.599,0.00340869
49.1033,-122.072,396.136,0.007898
47.7784,-123.275,398.539,0.0208492
43.0236,-120.179,403.606,0.000493625
41.2891,-118.843,405.202,0.0556199
26.7611,-129.007,434.594,0.0071502
18.6141,-140.146,433.288,0.0444476
6.10364,-144.673,432.036,0.68047
6.10651,-144.68,432.033,0.0388114
6.10669,-144.681,432.032,0.0144823
-3.08603,-136.315,436.54,0.360717
-3.08846,-136.316,436.538,0.0268399
-10.4504,-109.375,458.798,0.741255
-11.5485,-93.1013,459.527,1.04826
-11.5358,-93.1,459.517,0.09328
-21.7584,-79.2444,467.455,2.58911
-22.099,-79.6991,467.852,1.6936
-22.229,-79.8667,468,1.08607e-30
-22.3823,-80.0614,468.164,2.07273
-22.6621,-80.4135,468.459,2.05487
-22.8863,-80.7027,468.69,1.9752
-23.0581,-80.9427,468.867,1.86939
-23.159,-81.0895,468.972,0.75869
-23.1859,-81.1281,469,3.00774e-30
-23.2367,-81.2052,469.052,2.03298
-23.3205,-81.331,469.139,2.35015
-23.3564,-81.3848,469.177,0.650719
-19.7906,-29.2083,422.07,0.205858
-0.19506,0.832626,318.674,0.848606
3.49779e-06,-1.48794e-05,295.377,0.00892748
-43.2942,-21.9114,208.665,3.15098
-135.446,-97.4301,327.838,0.0064917
-129.964,-86.2687,333.449,0.0330082
-42.0202,-21.7194,245.017,0.0208266
-43.2458,-21.916,208.638,2.5195
-43.1961,-21.9203,208.612,0.0111581
-43.1959,-21.9203,208.612,0.00674099
48.6528,-119.137,362.732,0.0829109
48.7054,-119.147,363,2.89649e-32
48.8782,-119.048,363.5,0.169655
49.0511,-118.95,364,3.33918e-32
49.2846,-118.672,364.475,0.204666
49.5168,-118.367,364.975,0.00938789
49.5154,-118.341,365,3.82787e-32
49.5776,-118.072,365.264,0.217125
49.6734,-117.682,365.764,0.0767531
49.707,-117.561,366,3.18918e-32
49.734,-117.485,366.155,0.0444999
49.7793,-117.391,366.472,0.0664106
49.7642,-117.342,366.79,0.0479045
49.682,-117.252,366.973,0.0231574
49.6332,-117.194,367,7.76699e-32
49.5638,-117.124,367.022,0.0824568
49.4323,-116.974,367.076,0.0413102
49.3524,-116.803,367.161,0.0436555
49.3521,-116.646,367.306,0.0409019
49.3793,-116.559,367.508,0.0354208
49.3661,-116.561,367.721,0.0317614
49.2854,-116.614,367.892,0.0315824
49.2209,-116.651,367.979,0.010187
49.2142,-116.657,368,3.87739e-32
