#Energy data:
#X,Y,Z,Energy
78.1519,-89.8613,339.136,1.44191e-08
82.8671,-94.3175,336.812,4.20387e-08
53.8197,-122.013,378.237,8.2895e-08
55.6014,-117.884,391.371,7.59919e-08
37.7213,-91.9947,401.12,6.20712e-08
38.6826,-92.9922,401.744,8.9909e-08
5.27655,-105.797,384.088,3.22361e-08
-16.1768,-98.3882,348.644,5.94991e-09
-11.5791,-75.7944,332.439,4.7472e-08
66.1954,-144.02,340.619,8.45703e-08
-3.07022,-93.8399,288.942,0.00529422
54.7771,-80.7601,253.244,0.214935
-78.1255,35.4036,219.803,2.50711e-08
-71.6277,19.8553,208.099,2.93403e-08
-57.2948,24.3176,142.399,1.34387e-08
-57.5675,23.9396,142.066,1.08284e-08
-44.86,25.9159,148.948,9.73232e-08
-78.0862,27.0298,156,5.40604e-09
-73.3005,28.3908,168.328,2.98751e-08
-68.6473,18.2309,180.235,2.50348e-08
-20.4741,21.9947,169.644,3.05808e-08
2.62376,-54.8717,201.667,6.73226e-08
14.5336,-66.7942,189.812,3.32839e-08
16.2602,-87.6383,192.51,2.98132e-09
17.0851,-99.4309,183.471,2.24063e-08
22.4838,-101.965,181.785,1.27511e-09
24.2845,-117.804,182.646,4.84215e-09
30.3409,-122.468,188.341,2.21717e-08
-1.32579,-122.904,228.442,7.47787e-09
-2.69669,-125.203,229.154,1.01643e-07
-6.61165,-121.412,202.614,4.23261e-08
1.56804,-126.586,205.069,1.61303e-07
-15.7342,-108.259,203.877,7.43603e-09
91.7734,-105.408,59.9831,4.35284e-08
73.0576,-118.565,84.4697,4.32719e-08
79.5096,-104.194,74.1096,9.9026e-07
-107.006,-3.25011,420.733,0.8358
-146.825,107.736,104.129,6.26133e-08
-125.345,89.8139,91.82,2.327e-06
-94.3572,127.912,103.811,0.000459011
-96.7222,127.635,112.458,0.000714443
0.000375238,-0.000335345,12.4326,0.209076
-0.00019034,0.000118869,67.1693,1.30637
-51.5668,-62.2826,25.4264,0.0856072
-13.1667,-3.88611,39.6017,0.0561872
6.18268,0.446043,40.0946,0.191561
31.1976,-148.754,187.155,1.58525e-08
28.3365,-141.111,179.69,2.96677e-09
37.2826,-54.0623,227.882,1.47197e-06
43.4344,-45.7415,199.456,2.89529e-06
0.641095,-38.2286,177.41,0.00663973
-11.6891,2.25555,35.9491,0.407992
117.75,74.8881,100.833,5.05315e-08
120.885,50.823,134.831,2.28647e-08
118.521,44.2342,110.701,1.02627e-08
59.7705,17.8513,105.632,1.10467e-08
